                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.83284,                0.52874,                 1.0697,                0.75446,                0.47844,                0.53307,                0.38255,                0.95883,                 0.7312,                 1.1509,             0.00039267,             0.00039267,             0.00039267
                     55,                0.83045,                0.52969,                 1.0789,                0.75432,                0.47744,                0.53335,                0.38594,                0.95718,                 0.7451,                 1.1576,             0.00039015,             0.00039015,             0.00039015
                     56,                 0.8154,                0.52099,                 1.0569,                0.71308,                0.49299,                0.53016,                0.38147,                0.94861,                0.73509,                 1.1558,             0.00038764,             0.00038764,             0.00038764
                     57,                0.83238,                0.53752,                 1.0502,                0.73066,                0.48595,                0.53269,                0.38083,                0.96029,                0.74149,                 1.1538,             0.00038512,             0.00038512,             0.00038512
                     58,                0.85095,                0.54135,                 1.0659,                0.76226,                0.47852,                0.53646,                0.38769,                0.95421,                 0.7326,                 1.1605,             0.00038261,             0.00038261,             0.00038261
                     59,                0.83545,                0.52768,                 1.0697,                0.75144,                0.47402,                0.53316,                0.38242,                 0.9644,                0.75704,                 1.1556,             0.00038079,             0.00038079,             0.00038079
                     60,                0.81808,                 0.5212,                 1.0611,                0.74003,                0.48496,                0.53227,                0.38312,                0.95698,                0.73794,                 1.1483,             0.00037829,             0.00037829,             0.00037829
                     61,                0.82847,                0.52892,                 1.0646,                0.74025,                0.48397,                0.53463,                0.38818,                0.94644,                0.73848,                 1.1663,             0.00037579,             0.00037579,             0.00037579
                     62,                0.82293,                 0.5236,                 1.0706,                0.74159,                0.48045,                0.53327,                0.38687,                0.93872,                0.73404,                 1.1547,             0.00037328,             0.00037328,             0.00037328
                     63,                 0.8284,                0.53841,                 1.0653,                 0.7517,                0.48325,                0.54135,                0.39237,                0.94621,                0.73774,                 1.1429,             0.00037078,             0.00037078,             0.00037078
                     64,                0.82454,                0.56235,                 1.0672,                0.74689,                0.47986,                0.52985,                0.38372,                0.95491,                0.73587,                 1.1551,             0.00036828,             0.00036828,             0.00036828
                     65,                0.81212,                0.52239,                 1.0684,                0.75971,                0.47216,                0.53117,                0.38501,                0.95535,                0.73995,                 1.1606,             0.00036577,             0.00036577,             0.00036577
                     66,                0.81927,                0.52571,                 1.0671,                0.73689,                0.48307,                 0.5352,                 0.3858,                0.96272,                0.74123,                 1.1552,             0.00036327,             0.00036327,             0.00036327
                     67,                0.82014,                 0.5183,                 1.0629,                0.75597,                0.48309,                0.53544,                0.38712,                0.95101,                0.73061,                 1.1506,             0.00036077,             0.00036077,             0.00036077
                     68,                0.80975,                0.51657,                 1.0758,                0.72796,                0.47481,                0.53103,                0.38274,                0.95738,                0.73663,                 1.1574,             0.00035826,             0.00035826,             0.00035826
                     69,                0.81522,                0.51627,                 1.0639,                0.71952,                0.48448,                0.52966,                0.38265,                 0.9495,                0.74111,                 1.1493,             0.00035576,             0.00035576,             0.00035576
                     70,                0.80443,                0.51274,                 1.0603,                0.73912,                0.47632,                0.52758,                0.38056,                0.96464,                0.73756,                 1.1575,             0.00035325,             0.00035325,             0.00035325
                     71,                0.82073,                0.51648,                 1.0614,                0.77237,                0.47272,                0.53366,                0.38324,                0.95377,                0.73272,                 1.1493,             0.00035075,             0.00035075,             0.00035075
                     72,                0.82205,                0.51864,                 1.0552,                  0.753,                0.47448,                0.53497,                0.38933,                0.95499,                0.74385,                 1.1603,             0.00034825,             0.00034825,             0.00034825
                     73,                0.81309,                0.51765,                 1.0642,                0.76494,                0.47962,                0.53509,                0.38719,                 0.9521,                0.73851,                 1.1556,             0.00034574,             0.00034574,             0.00034574
                     74,                0.81043,                0.51259,                 1.0641,                0.78835,                0.47069,                0.53726,                 0.3914,                0.94004,                0.72696,                 1.1489,             0.00034324,             0.00034324,             0.00034324
                     75,                0.81122,                0.51114,                 1.0546,                0.74381,                0.48412,                0.52876,                0.38371,                0.94993,                0.74955,                 1.1543,             0.00034074,             0.00034074,             0.00034074
                     76,                0.80645,                0.51359,                 1.0527,                 0.7211,                0.48706,                0.53574,                  0.389,                0.95143,                0.73974,                 1.1509,             0.00033823,             0.00033823,             0.00033823
                     77,                0.78897,                0.50819,                 1.0603,                0.76233,                0.46889,                0.52925,                0.38198,                0.95213,                0.73752,                 1.1542,             0.00033573,             0.00033573,             0.00033573
                     78,                0.81547,                0.51752,                 1.0609,                0.74718,                0.47735,                0.53007,                0.38416,                0.95132,                0.73596,                 1.1562,             0.00033415,             0.00033415,             0.00033415
                     79,                0.81541,                0.53051,                  1.066,                0.77379,                0.46911,                0.53438,                0.38464,                0.94987,                0.73747,                 1.1548,             0.00033072,             0.00033072,             0.00033072
                     80,                0.81031,                0.51338,                 1.0591,                0.73695,                0.48087,                0.52932,                0.38274,                0.95067,                0.74178,                 1.1581,             0.00032822,             0.00032822,             0.00032822
                     81,                0.80891,                0.52189,                 1.0653,                0.72968,                0.48602,                0.53308,                0.38783,                0.94887,                0.72956,                 1.1484,             0.00032572,             0.00032572,             0.00032572
                     82,                0.79958,                0.50404,                  1.049,                0.77482,                0.46837,                0.52943,                 0.3828,                0.95357,                0.74014,                 1.1562,             0.00032418,             0.00032418,             0.00032418
                     83,                0.79814,                0.50036,                 1.0479,                0.75941,                0.47392,                0.53486,                 0.3933,                0.93554,                 0.7327,                 1.1582,             0.00032169,             0.00032169,             0.00032169
                     84,                0.79873,                0.50502,                 1.0482,                 0.7622,                0.47004,                0.52527,                0.38123,                0.95471,                0.74738,                 1.1535,              0.0003192,              0.0003192,              0.0003192
                     85,                  0.797,                 0.5072,                  1.061,                0.76942,                0.47508,                0.53625,                0.39118,                0.94303,                0.72469,                 1.1569,             0.00031671,             0.00031671,             0.00031671
                     86,                0.79291,                0.50084,                  1.057,                0.76817,                0.47061,                  0.533,                0.38817,                0.94839,                0.73751,                  1.156,              0.0003132,              0.0003132,              0.0003132
                     87,                0.79529,                0.50448,                 1.0524,                0.77284,                0.47002,                0.52858,                0.38602,                0.94369,                0.73345,                 1.1599,             0.00031069,             0.00031069,             0.00031069
                     88,                0.80153,                0.50458,                 1.0649,                0.75811,                0.47274,                 0.5311,                0.38664,                0.94336,                0.73091,                 1.1603,             0.00030819,             0.00030819,             0.00030819
                     89,                0.79871,                0.49944,                 1.0501,                 0.7787,                0.47082,                0.52839,                0.38197,                0.94902,                 0.7317,                 1.1609,             0.00030569,             0.00030569,             0.00030569
                     90,                0.78327,                 0.4999,                 1.0551,                0.73992,                0.47395,                0.52768,                0.38318,                0.94841,                0.74049,                 1.1504,             0.00030425,             0.00030425,             0.00030425
                     91,                0.78345,                0.50014,                 1.0541,                0.74359,                0.48138,                0.53245,                0.38631,                 0.9527,                0.74525,                 1.1495,             0.00030176,             0.00030176,             0.00030176
                     92,                0.79415,                0.50723,                 1.0538,                0.73971,                0.47981,                 0.5336,                0.38607,                0.94368,                0.73537,                 1.1536,             0.00029927,             0.00029927,             0.00029927
                     93,                0.79267,                0.50324,                 1.0473,                0.73221,                0.48336,                0.53552,                0.39109,                0.93448,                0.73377,                 1.1518,             0.00029677,             0.00029677,             0.00029677
                     94,                0.77753,                0.49587,                  1.051,                0.78423,                0.47347,                0.53204,                0.38619,                0.94987,                0.73983,                 1.1616,             0.00029428,             0.00029428,             0.00029428
                     95,                0.77914,                0.49312,                  1.052,                0.77447,                0.46479,                0.53071,                0.38516,                0.94325,                0.74192,                  1.151,             0.00029179,             0.00029179,             0.00029179
                     96,                0.77806,                0.49651,                 1.0608,                0.74506,                0.48034,                0.53994,                0.39077,                0.94232,                0.73756,                  1.156,              0.0002893,              0.0002893,              0.0002893
