                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                0.96469,                0.63595,                 1.1013,                0.71409,                0.44945,                0.49125,                0.34588,                 1.0449,                0.79268,                  1.165,             0.00035362,             0.00035362,             0.00035362
                     50,                0.96969,                0.64176,                 1.0948,                0.72472,                0.44922,                0.49354,                0.34753,                 1.0403,                0.78238,                 1.1639,             0.00035003,             0.00035003,             0.00035003
                     51,                0.98219,                0.72806,                 1.0911,                0.75209,                 0.4409,                0.49243,                0.34629,                 1.0317,                0.79505,                 1.1704,             0.00034643,             0.00034643,             0.00034643
                     52,                0.98671,                 0.6536,                 1.1056,                0.72918,                0.45262,                0.49552,                0.35047,                 1.0359,                 0.7904,                 1.1562,             0.00034284,             0.00034284,             0.00034284
                     53,                0.97539,                0.64065,                 1.0911,                0.72874,                0.44213,                0.49221,                0.34756,                 1.0298,                0.79201,                 1.1589,             0.00033925,             0.00033925,             0.00033925
                     54,                0.96931,                0.63145,                  1.099,                0.73518,                  0.447,                 0.4882,                0.34614,                 1.0428,                0.79201,                 1.1682,             0.00033566,             0.00033566,             0.00033566
                     55,                0.97099,                0.63404,                 1.1111,                0.70805,                0.45042,                0.49611,                0.35254,                 1.0261,                0.78705,                 1.1617,             0.00033207,             0.00033207,             0.00033207
                     56,                0.95472,                0.62387,                  1.082,                0.70144,                0.45089,                0.49402,                0.34734,                 1.0388,                0.78904,                 1.1677,             0.00032848,             0.00032848,             0.00032848
                     57,                0.96747,                0.63754,                 1.0814,                0.71187,                0.45665,                  0.494,                0.35132,                 1.0381,                0.78619,                 1.1607,             0.00032349,             0.00032349,             0.00032349
                     58,                0.99052,                0.64536,                 1.0941,                0.71083,                 0.4526,                0.49223,                0.34864,                 1.0405,                0.78579,                 1.1721,              0.0003213,              0.0003213,              0.0003213
                     59,                0.97447,                0.62962,                  1.101,                0.73556,                0.43831,                0.49173,                0.34679,                 1.0419,                0.79208,                 1.1718,             0.00031626,             0.00031626,             0.00031626
                     60,                0.95657,                0.62271,                 1.0871,                0.71713,                0.45045,                0.49027,                0.34683,                 1.0395,                0.78495,                  1.166,             0.00031264,             0.00031264,             0.00031264
                     61,                0.97403,                0.63555,                 1.0931,                0.72004,                0.44495,                0.49346,                0.34978,                 1.0324,                0.79026,                 1.1629,             0.00030902,             0.00030902,             0.00030902
                     62,                0.95702,                0.62185,                 1.0986,                0.73798,                0.44085,                0.49475,                0.35067,                  1.027,                0.78523,                 1.1536,             0.00030541,             0.00030541,             0.00030541
                     63,                0.97257,                0.65766,                 1.0945,                0.71413,                0.44914,                0.49335,                0.34948,                 1.0352,                0.78859,                 1.1599,             0.00030179,             0.00030179,             0.00030179
                     64,                0.96536,                0.67259,                 1.0969,                0.74584,                0.43528,                0.49462,                0.35197,                 1.0205,                0.77648,                 1.1589,             0.00029818,             0.00029818,             0.00029818
                     65,                0.94505,                0.62638,                 1.1022,                0.74217,                0.44798,                0.49799,                 0.3529,                 1.0217,                0.76746,                  1.154,             0.00029456,             0.00029456,             0.00029456
                     66,                0.95862,                  0.627,                    1.1,                0.74172,                 0.4374,                0.49375,                0.35032,                 1.0316,                0.77797,                 1.1559,             0.00029094,             0.00029094,             0.00029094
                     67,                0.95667,                0.62339,                 1.0895,                0.76176,                0.42939,                0.49326,                0.35096,                 1.0251,                0.77949,                 1.1578,             0.00028733,             0.00028733,             0.00028733
                     68,                0.94991,                0.62289,                 1.1031,                0.70921,                0.45179,                0.49234,                0.35048,                 1.0308,                0.77894,                 1.1599,             0.00028371,             0.00028371,             0.00028371
                     69,                 0.9565,                0.62102,                 1.0908,                0.73016,                0.44892,                0.49184,                0.34903,                 1.0275,                0.78166,                  1.153,              0.0002801,              0.0002801,              0.0002801
                     70,                 0.9446,                 0.6124,                 1.0919,                0.72535,                0.43142,                0.48774,                 0.3453,                 1.0342,                0.78164,                 1.1599,             0.00027648,             0.00027648,             0.00027648
                     71,                0.96247,                0.62223,                 1.0915,                0.70365,                0.45072,                0.49089,                  0.346,                 1.0398,                0.79297,                 1.1616,             0.00027286,             0.00027286,             0.00027286
                     72,                0.96798,                0.62377,                 1.0855,                0.72736,                0.44647,                0.49328,                0.35037,                 1.0269,                0.78317,                 1.1608,             0.00026925,             0.00026925,             0.00026925
                     73,                0.95286,                0.61953,                 1.0931,                0.72462,                0.44525,                0.49648,                0.35395,                 1.0269,                0.78393,                 1.1568,             0.00026563,             0.00026563,             0.00026563
                     74,                0.95142,                0.63004,                 1.0913,                0.73603,                0.44418,                0.49314,                0.35072,                 1.0266,                0.77917,                 1.1584,             0.00026201,             0.00026201,             0.00026201
                     75,                  0.955,                0.62131,                 1.0856,                0.71828,                 0.4483,                0.49214,                0.34846,                 1.0259,                0.77381,                 1.1656,              0.0002584,              0.0002584,              0.0002584
