                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     61,                0.97995,                0.64238,                 1.0976,                0.72724,                0.45151,                0.49863,                0.35097,                 1.0301,                0.79448,                  1.168,             0.00037579,             0.00037579,             0.00037579
                     62,                0.96678,                 0.6296,                 1.1011,                0.71205,                0.45035,                0.49387,                0.34818,                 1.0313,                0.79159,                 1.1585,             0.00037328,             0.00037328,             0.00037328
                     63,                  0.977,                0.66717,                 1.0989,                0.72952,                0.44357,                0.49343,                0.34996,                 1.0328,                 0.7913,                 1.1635,             0.00037078,             0.00037078,             0.00037078
                     64,                0.97277,                0.67816,                 1.1002,                0.74858,                0.44445,                 0.4936,                0.34887,                 1.0346,                0.79039,                 1.1622,             0.00036828,             0.00036828,             0.00036828
                     65,                 0.9527,                0.63001,                  1.106,                0.76171,                0.44455,                0.49762,                0.35007,                 1.0316,                0.77386,                 1.1633,             0.00036577,             0.00036577,             0.00036577
                     66,                 0.9637,                0.63213,                 1.1022,                0.71251,                0.45073,                0.49508,                 0.3501,                 1.0386,                0.78003,                 1.1576,             0.00036327,             0.00036327,             0.00036327
                     67,                0.96316,                 0.6289,                 1.0895,                0.71539,                   0.45,                 0.4894,                0.34616,                 1.0326,                0.79243,                 1.1686,             0.00036077,             0.00036077,             0.00036077
                     68,                0.95798,                0.62898,                 1.1013,                0.72969,                0.44367,                0.48835,                0.34694,                 1.0368,                0.78742,                 1.1609,             0.00035826,             0.00035826,             0.00035826
                     69,                0.96244,                0.62641,                 1.0934,                0.71715,                 0.4471,                0.48952,                0.34652,                 1.0319,                0.78902,                 1.1544,             0.00035576,             0.00035576,             0.00035576
                     70,                0.94883,                0.61669,                 1.0963,                0.75588,                 0.4296,                0.49133,                0.34675,                 1.0388,                0.78937,                 1.1659,             0.00035325,             0.00035325,             0.00035325
                     71,                0.96816,                0.62687,                 1.0916,                0.71771,                0.44253,                0.48879,                0.34688,                 1.0402,                0.80216,                 1.1659,             0.00035075,             0.00035075,             0.00035075
                     72,                0.97651,                0.62818,                 1.0866,                0.72687,                0.44427,                0.49092,                0.34717,                 1.0342,                0.79487,                  1.159,             0.00034825,             0.00034825,             0.00034825
                     73,                 0.9587,                0.62347,                  1.092,                 0.7299,                0.44612,                 0.4934,                0.35133,                 1.0309,                 0.7895,                 1.1605,             0.00034574,             0.00034574,             0.00034574
                     74,                0.95673,                0.63298,                 1.0942,                0.68798,                0.45475,                0.48687,                0.34464,                 1.0283,                0.78307,                 1.1605,             0.00034324,             0.00034324,             0.00034324
                     75,                0.96057,                0.62506,                 1.0844,                0.70707,                0.44681,                0.48489,                0.34558,                 1.0348,                0.79314,                 1.1622,             0.00034074,             0.00034074,             0.00034074
                     76,                0.95739,                0.62179,                  1.085,                 0.7069,                 0.4458,                0.48899,                0.34454,                 1.0299,                 0.7932,                 1.1575,             0.00033823,             0.00033823,             0.00033823
                     77,                0.93296,                0.61332,                 1.0938,                 0.7231,                0.44953,                0.49279,                0.34987,                  1.025,                 0.7998,                 1.1698,             0.00033664,             0.00033664,             0.00033664
                     78,                0.96613,                0.62543,                  1.093,                0.68722,                0.45519,                0.49555,                0.35151,                 1.0302,                0.80019,                 1.1581,             0.00033323,             0.00033323,             0.00033323
                     79,                0.96156,                 0.6566,                 1.0945,                 0.7081,                0.44326,                0.48971,                0.34756,                 1.0236,                0.80024,                   1.16,             0.00033166,             0.00033166,             0.00033166
                     80,                0.96241,                0.63367,                 1.0922,                 0.7428,                0.44636,                0.49424,                0.35077,                 1.0344,                0.79312,                 1.1799,             0.00032822,             0.00032822,             0.00032822
                     81,                0.96054,                0.63441,                 1.0974,                0.74107,                0.44111,                0.49536,                0.35124,                 1.0285,                0.79306,                 1.1607,             0.00032572,             0.00032572,             0.00032572
                     82,                0.94648,                0.61157,                 1.0793,                0.68926,                0.45098,                0.49174,                0.34881,                 1.0267,                0.79084,                 1.1528,             0.00032418,             0.00032418,             0.00032418
                     83,                0.95255,                0.60958,                 1.0905,                0.69672,                0.44712,                0.48942,                0.34871,                 1.0223,                 0.7863,                 1.1597,             0.00032071,             0.00032071,             0.00032071
