                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                 1.1933,                0.77982,                 1.1845,                0.72533,                0.51962,                0.55319,                0.34963,                  1.225,                0.93715,                 1.2664,              0.0004557,              0.0004557,              0.0004557
                    140,                 1.1798,                0.75325,                 1.1618,                0.73647,                0.51691,                 0.5565,                0.35322,                 1.2127,                0.93776,                 1.2672,             0.00045175,             0.00045175,             0.00045175
                    141,                 1.1845,                 0.7671,                 1.1681,                0.74153,                0.51794,                0.55884,                0.35544,                 1.2024,                0.91289,                 1.2735,             0.00044781,             0.00044781,             0.00044781
                    142,                 1.1816,                0.75969,                 1.1572,                0.73985,                0.52075,                0.56187,                0.35911,                 1.2086,                 0.9292,                  1.263,             0.00044386,             0.00044386,             0.00044386
                    143,                  1.169,                0.74996,                 1.1721,                0.72926,                 0.5174,                 0.5591,                 0.3554,                 1.2162,                0.89907,                 1.2628,             0.00043992,             0.00043992,             0.00043992
                    144,                 1.1519,                0.75426,                 1.1804,                0.72592,                0.52211,                 0.5607,                0.36009,                 1.2007,                0.91135,                 1.2621,             0.00043598,             0.00043598,             0.00043598
                    145,                 1.1597,                 0.7522,                 1.1669,                0.75015,                0.51435,                0.55832,                0.35671,                 1.2013,                0.90689,                   1.27,             0.00043203,             0.00043203,             0.00043203
                    146,                 1.1803,                0.76076,                 1.1685,                0.71605,                 0.5195,                0.55494,                0.35584,                 1.1917,                0.90355,                 1.2589,             0.00042809,             0.00042809,             0.00042809
                    147,                 1.1688,                0.74275,                 1.1702,                 0.7066,                0.52726,                0.56113,                0.36138,                 1.1883,                0.90031,                 1.2579,             0.00042414,             0.00042414,             0.00042414
                    148,                 1.1672,                0.74968,                 1.1827,                0.71503,                0.52083,                0.56143,                0.35981,                 1.2017,                0.89974,                 1.2652,              0.0004202,              0.0004202,              0.0004202
                    149,                  1.187,                0.75272,                 1.1634,                0.73564,                0.51663,                0.55489,                 0.3513,                 1.2177,                0.92468,                 1.2656,             0.00041625,             0.00041625,             0.00041625
                    150,                 1.1773,                0.75129,                 1.1606,                0.75279,                0.51553,                0.56166,                0.35586,                 1.2089,                 0.8942,                 1.2619,             0.00041231,             0.00041231,             0.00041231
                    151,                 1.1638,                0.74419,                 1.1746,                0.73353,                0.51893,                0.56174,                0.35995,                 1.1955,                0.90161,                 1.2664,             0.00040837,             0.00040837,             0.00040837
                    152,                 1.1633,                0.73673,                 1.1436,                0.72512,                0.52838,                0.56153,                0.35718,                 1.2069,                0.91969,                 1.2697,             0.00040442,             0.00040442,             0.00040442
                    153,                 1.1658,                0.74468,                 1.1641,                0.72452,                0.52368,                0.56018,                0.35536,                 1.2045,                0.91966,                 1.2712,             0.00040048,             0.00040048,             0.00040048
                    154,                 1.1709,                0.74191,                 1.1651,                0.75559,                0.51437,                0.56459,                0.36098,                 1.2024,                0.89026,                 1.2549,             0.00039653,             0.00039653,             0.00039653
                    155,                 1.1462,                0.73614,                 1.1771,                0.74499,                0.52446,                0.56045,                 0.3577,                 1.2029,                0.88328,                 1.2679,             0.00039259,             0.00039259,             0.00039259
                    156,                 1.1861,                0.76059,                 1.1656,                0.71056,                0.52769,                0.55834,                0.35605,                  1.205,                0.90404,                  1.259,             0.00038865,             0.00038865,             0.00038865
                    157,                 1.1406,                0.72095,                 1.1448,                0.71958,                0.53232,                0.56461,                0.36172,                 1.1898,                0.89657,                 1.2495,              0.0003847,              0.0003847,              0.0003847
                    158,                 1.1277,                0.72373,                 1.1696,                0.73357,                0.52194,                0.56197,                0.36241,                 1.1826,                0.90139,                 1.2515,             0.00038076,             0.00038076,             0.00038076
                    159,                 1.1473,                0.73498,                 1.1669,                0.74519,                0.53303,                0.56598,                0.36395,                 1.1856,                0.89207,                 1.2635,             0.00037681,             0.00037681,             0.00037681
                    160,                 1.1294,                0.73163,                 1.1663,                0.73749,                0.51959,                0.56168,                 0.3635,                 1.1827,                0.88829,                 1.2488,             0.00037287,             0.00037287,             0.00037287
                    161,                 1.1507,                0.73309,                 1.1709,                 0.7373,                0.52631,                0.56415,                0.36468,                 1.1793,                0.91307,                 1.2476,             0.00036892,             0.00036892,             0.00036892
                    162,                 1.1444,                 0.7337,                  1.167,                0.72706,                0.51631,                 0.5566,                0.35305,                 1.2137,                0.91261,                 1.2664,             0.00036498,             0.00036498,             0.00036498
                    163,                  1.129,                0.71728,                 1.1639,                0.75971,                0.52267,                0.56281,                0.36284,                 1.1829,                0.90886,                 1.2604,             0.00036104,             0.00036104,             0.00036104
                    164,                 1.1391,                0.73121,                 1.1611,                0.74732,                0.52109,                0.56504,                 0.3655,                 1.1778,                0.89692,                 1.2616,             0.00035709,             0.00035709,             0.00035709
                    165,                 1.1201,                0.72249,                  1.151,                0.73499,                0.52447,                0.56471,                0.36565,                 1.1726,                0.89036,                 1.2572,             0.00035315,             0.00035315,             0.00035315
                    166,                  1.135,                0.72281,                 1.1585,                0.74155,                0.52553,                 0.5634,                0.36347,                 1.1795,                0.89788,                  1.266,              0.0003492,              0.0003492,              0.0003492
                    167,                 1.1328,                0.72267,                 1.1542,                0.73921,                0.52916,                0.56839,                0.36772,                 1.1785,                0.88979,                  1.251,             0.00034526,             0.00034526,             0.00034526
                    168,                 1.1478,                0.72434,                 1.1457,                0.72658,                0.53122,                0.56632,                0.36666,                 1.1742,                 0.8812,                 1.2459,             0.00034131,             0.00034131,             0.00034131
                    169,                 1.1404,                0.72153,                 1.1505,                0.73123,                 0.5313,                0.56655,                0.36362,                 1.1912,                 0.9035,                 1.2476,             0.00033737,             0.00033737,             0.00033737
                    170,                 1.1271,                0.71192,                 1.1433,                0.73619,                0.53004,                0.56874,                0.36512,                 1.1784,                0.88948,                 1.2583,             0.00033343,             0.00033343,             0.00033343
                    171,                  1.134,                0.71722,                 1.1561,                0.69463,                0.54377,                0.56946,                0.36704,                 1.1737,                0.88902,                 1.2569,             0.00032948,             0.00032948,             0.00032948
                    172,                  1.121,                0.71344,                 1.1612,                0.73556,                0.53337,                0.56938,                0.36727,                 1.1826,                0.89124,                  1.247,             0.00032554,             0.00032554,             0.00032554
                    173,                 1.1133,                 0.7096,                 1.1582,                0.77037,                0.52163,                0.56556,                0.36432,                 1.1845,                0.89269,                 1.2442,             0.00032159,             0.00032159,             0.00032159
                    174,                 1.1139,                0.71001,                 1.1394,                 0.7402,                 0.5301,                0.56635,                0.36495,                 1.1749,                0.90443,                 1.2527,             0.00031765,             0.00031765,             0.00031765
                    175,                  1.117,                0.71465,                 1.1427,                0.71555,                0.52872,                0.56443,                0.36328,                 1.1839,                0.89939,                 1.2454,             0.00031371,             0.00031371,             0.00031371
                    176,                 1.1308,                0.72723,                 1.1403,                0.73314,                0.53327,                0.56829,                0.36786,                 1.1703,                0.89382,                 1.2516,             0.00030976,             0.00030976,             0.00030976
                    177,                 1.1089,                0.70994,                 1.1544,                0.74761,                0.53097,                 0.5674,                0.36871,                 1.1654,                0.87902,                 1.2503,             0.00030582,             0.00030582,             0.00030582
                    178,                 1.0991,                0.69984,                 1.1537,                0.74586,                0.52914,                 0.5666,                0.36533,                 1.1738,                0.89602,                 1.2537,             0.00030187,             0.00030187,             0.00030187
                    179,                 1.1109,                0.70268,                 1.1543,                0.72705,                0.53458,                0.57015,                0.36899,                 1.1688,                0.87135,                 1.2506,             0.00029793,             0.00029793,             0.00029793
                    180,                 1.0985,                0.69699,                 1.1341,                0.71004,                0.53398,                0.57042,                0.37124,                 1.1656,                0.86766,                 1.2486,             0.00029398,             0.00029398,             0.00029398
                    181,                  1.096,                0.69342,                  1.143,                0.72979,                0.53058,                0.57138,                0.37086,                 1.1626,                0.87447,                 1.2503,             0.00029004,             0.00029004,             0.00029004
                    182,                 1.1026,                0.69876,                 1.1546,                0.73292,                0.52736,                0.56952,                0.36685,                 1.1755,                 0.8693,                 1.2521,              0.0002861,              0.0002861,              0.0002861
                    183,                 1.1164,                 0.7026,                  1.144,                0.74371,                0.52559,                0.56793,                0.36833,                 1.1654,                0.88438,                 1.2366,             0.00028215,             0.00028215,             0.00028215
                    184,                 1.1187,                0.70737,                 1.1508,                0.74644,                0.52904,                0.56796,                0.36659,                 1.1747,                0.88391,                 1.2446,             0.00027821,             0.00027821,             0.00027821
                    185,                 1.1188,                0.70331,                 1.1415,                0.71982,                0.52917,                0.56811,                0.36829,                 1.1693,                0.88738,                 1.2351,             0.00027426,             0.00027426,             0.00027426
                    186,                  1.103,                0.69801,                 1.1481,                0.71411,                0.53423,                0.56824,                0.36544,                 1.1782,                0.89695,                 1.2513,             0.00027032,             0.00027032,             0.00027032
                    187,                 1.0916,                 0.6995,                  1.152,                0.75075,                0.52534,                0.57188,                0.37159,                 1.1746,                0.87706,                 1.2474,             0.00026637,             0.00026637,             0.00026637
                    188,                 1.0733,                0.68447,                 1.1548,                0.73867,                0.53451,                 0.5716,                0.37024,                 1.1654,                0.89346,                 1.2484,             0.00026243,             0.00026243,             0.00026243
                    189,                 1.0864,                0.68789,                  1.165,                 0.7405,                 0.5346,                0.56927,                0.37029,                 1.1692,                0.87991,                 1.2519,             0.00025849,             0.00025849,             0.00025849
                    190,                 1.0705,                0.67709,                 1.1423,                0.73784,                0.53435,                0.57328,                 0.3716,                 1.1684,                0.87533,                 1.2492,             0.00025454,             0.00025454,             0.00025454
                    191,                 1.0921,                0.68977,                 1.1347,                 0.7263,                0.53365,                0.56926,                0.36835,                 1.1689,                 0.8891,                 1.2567,              0.0002506,              0.0002506,              0.0002506
                    192,                 1.1127,                0.70194,                 1.1329,                 0.7444,                0.53025,                0.56815,                0.36986,                 1.1644,                0.87652,                  1.253,             0.00024665,             0.00024665,             0.00024665
                    193,                 1.1084,                0.69415,                 1.1367,                0.75945,                0.52725,                0.57079,                0.36985,                 1.1671,                0.86862,                 1.2512,             0.00024271,             0.00024271,             0.00024271
                    194,                 1.0958,                0.68765,                 1.1438,                0.72326,                0.53303,                0.56923,                0.36698,                 1.1722,                0.88548,                 1.2555,             0.00023876,             0.00023876,             0.00023876
                    195,                  1.096,                0.68553,                  1.132,                0.73305,                0.53219,                0.57352,                0.37133,                 1.1709,                0.89486,                 1.2509,             0.00023482,             0.00023482,             0.00023482
                    196,                 1.0966,                0.68676,                  1.134,                0.74555,                0.52916,                0.57096,                0.37051,                 1.1676,                 0.8805,                 1.2534,             0.00023088,             0.00023088,             0.00023088
                    197,                 1.0857,                0.68447,                 1.1243,                0.74617,                0.52474,                0.57212,                0.37039,                 1.1606,                0.88507,                 1.2509,             0.00022693,             0.00022693,             0.00022693
                    198,                 1.1014,                 0.6839,                  1.145,                0.72755,                0.53254,                0.56989,                 0.3714,                 1.1627,                0.88785,                 1.2433,             0.00022299,             0.00022299,             0.00022299
                    199,                 1.0831,                0.67634,                 1.1399,                0.70538,                0.53714,                0.57013,                0.37179,                 1.1595,                0.88811,                 1.2412,             0.00021904,             0.00021904,             0.00021904
                    200,                 1.0887,                 0.6806,                 1.1296,                0.73371,                0.53465,                0.57023,                0.36833,                 1.1673,                0.87428,                 1.2453,              0.0002151,              0.0002151,              0.0002151
                    201,                 1.0963,                0.69032,                 1.1316,                0.70862,                0.54073,                0.57045,                0.37001,                 1.1611,                 0.8878,                 1.2438,             0.00021116,             0.00021116,             0.00021116
                    202,                 1.0743,                0.67285,                 1.1488,                0.72301,                0.53519,                0.57037,                0.37126,                 1.1561,                0.87465,                 1.2465,             0.00020721,             0.00020721,             0.00020721
                    203,                 1.0784,                0.68219,                 1.1536,                0.75075,                0.52921,                0.57206,                0.37179,                  1.157,                0.87112,                 1.2526,             0.00020327,             0.00020327,             0.00020327
                    204,                 1.0882,                0.68224,                 1.1485,                0.77664,                0.52355,                0.57143,                0.37208,                 1.1597,                0.88142,                 1.2436,             0.00019932,             0.00019932,             0.00019932
                    205,                 1.0609,                0.67277,                 1.1406,                0.76882,                0.52555,                0.57528,                0.37261,                 1.1625,                0.88034,                 1.2462,             0.00019538,             0.00019538,             0.00019538
                    206,                 1.0681,                0.67363,                 1.1434,                0.72003,                0.53516,                 0.5739,                0.37368,                 1.1566,                0.88145,                 1.2412,             0.00019143,             0.00019143,             0.00019143
                    207,                 1.0369,                0.65979,                 1.1598,                0.71783,                0.53833,                0.57261,                0.37325,                 1.1595,                0.87912,                 1.2376,             0.00018749,             0.00018749,             0.00018749
                    208,                 1.0629,                 0.6691,                 1.1254,                 0.7258,                0.53109,                0.56768,                0.36706,                 1.1656,                0.88804,                 1.2503,             0.00018355,             0.00018355,             0.00018355
                    209,                 1.0723,                0.67414,                 1.1447,                0.71218,                0.53135,                0.57065,                0.37172,                 1.1578,                 0.8817,                 1.2416,              0.0001796,              0.0001796,              0.0001796
                    210,                 1.0943,                0.68431,                  1.141,                0.72212,                0.53937,                0.57114,                0.37215,                 1.1565,                 0.8794,                 1.2418,             0.00017566,             0.00017566,             0.00017566
                    211,                 1.0576,                0.66268,                 1.1381,                0.75189,                0.53303,                0.57556,                0.37482,                 1.1546,                0.88318,                 1.2434,             0.00017171,             0.00017171,             0.00017171
                    212,                 1.0592,                0.66931,                 1.1315,                0.71901,                0.53782,                0.57557,                0.37618,                 1.1515,                0.87926,                  1.242,             0.00016777,             0.00016777,             0.00016777
                    213,                 1.0677,                0.67173,                 1.1263,                0.74598,                0.52748,                0.57497,                0.37615,                  1.152,                0.88178,                 1.2437,             0.00016382,             0.00016382,             0.00016382
                    214,                 1.0506,                0.66229,                 1.1415,                0.71547,                0.53709,                0.57171,                0.37033,                 1.1644,                0.87878,                 1.2448,             0.00015988,             0.00015988,             0.00015988
                    215,                 1.0426,                0.65683,                 1.1458,                0.71934,                 0.5357,                0.57165,                0.37195,                 1.1606,                0.88293,                 1.2477,             0.00015594,             0.00015594,             0.00015594
                    216,                 1.0638,                0.66512,                 1.1479,                0.71233,                0.53465,                0.57093,                 0.3723,                  1.157,                0.87869,                 1.2479,             0.00015199,             0.00015199,             0.00015199
                    217,                 1.0729,                 0.6643,                 1.1268,                0.73177,                0.53587,                0.57273,                0.37329,                 1.1547,                0.88125,                 1.2363,             0.00014805,             0.00014805,             0.00014805
                    218,                 1.0652,                0.66356,                 1.1201,                0.73938,                0.53045,                0.57447,                0.37705,                 1.1461,                0.88047,                 1.2457,              0.0001441,              0.0001441,              0.0001441
                    219,                 1.0614,                0.66341,                 1.1277,                0.75149,                0.52915,                0.57357,                0.37479,                 1.1514,                0.87424,                 1.2478,             0.00014016,             0.00014016,             0.00014016
                    220,                 1.0467,                0.65717,                 1.1318,                  0.735,                 0.5325,                0.57276,                0.37205,                 1.1641,                0.88643,                 1.2439,             0.00013622,             0.00013622,             0.00013622
                    221,                 1.0629,                0.66566,                 1.1473,                0.73483,                0.52961,                0.57121,                0.37453,                 1.1496,                0.88438,                 1.2404,             0.00013227,             0.00013227,             0.00013227
                    222,                 1.0666,                0.66699,                 1.1286,                0.70544,                0.54113,                0.57462,                0.37554,                 1.1507,                0.87743,                 1.2444,             0.00012833,             0.00012833,             0.00012833
                    223,                 1.0473,                0.65357,                  1.138,                 0.7429,                0.52703,                0.57572,                0.37549,                 1.1506,                0.87928,                 1.2474,             0.00012438,             0.00012438,             0.00012438
                    224,                 1.0423,                0.65263,                 1.1205,                0.74694,                0.52933,                0.57295,                0.37172,                 1.1549,                0.88948,                 1.2449,             0.00012044,             0.00012044,             0.00012044
                    225,                 1.0534,                0.66404,                 1.1272,                0.72208,                0.53448,                0.57392,                0.37473,                 1.1468,                0.88013,                 1.2423,             0.00011649,             0.00011649,             0.00011649
                    226,                 1.0419,                0.65194,                  1.141,                0.73521,                0.53346,                0.57589,                0.37556,                 1.1515,                0.88653,                  1.246,             0.00011255,             0.00011255,             0.00011255
                    227,                 1.0451,                0.65617,                 1.1326,                0.73956,                0.53287,                0.57443,                0.37439,                 1.1524,                0.88444,                  1.241,             0.00010861,             0.00010861,             0.00010861
                    228,                  1.056,                0.65865,                 1.1428,                0.74145,                 0.5266,                0.57308,                0.37419,                 1.1525,                0.88131,                 1.2446,             0.00010466,             0.00010466,             0.00010466
                    229,                 1.0418,                0.64968,                 1.1325,                0.74143,                0.52991,                0.57604,                0.37777,                 1.1434,                0.87309,                 1.2416,             0.00010072,             0.00010072,             0.00010072
                    230,                 1.0302,                0.64608,                 1.1421,                0.73563,                0.53258,                0.57482,                0.37621,                 1.1488,                0.87657,                 1.2437,             9.6773e-05,             9.6773e-05,             9.6773e-05
                    231,                 1.0303,                0.64929,                 1.1384,                0.73184,                0.53401,                0.57391,                0.37375,                 1.1564,                0.88147,                  1.244,             9.2829e-05,             9.2829e-05,             9.2829e-05
                    232,                 1.0517,                0.65907,                 1.1199,                0.73171,                0.53251,                0.57426,                 0.3758,                 1.1498,                0.88404,                 1.2406,             8.8884e-05,             8.8884e-05,             8.8884e-05
                    233,                 1.0507,                0.65502,                 1.1236,                0.72606,                0.53452,                0.57421,                0.37612,                 1.1502,                0.87978,                  1.241,              8.494e-05,              8.494e-05,              8.494e-05
                    234,                  1.043,                 0.6504,                  1.122,                0.74131,                0.53732,                0.57692,                0.37755,                 1.1451,                0.87746,                 1.2411,             8.0996e-05,             8.0996e-05,             8.0996e-05
                    235,                 1.0348,                  0.646,                 1.1262,                0.70732,                0.54249,                0.57764,                 0.3781,                 1.1473,                 0.8769,                 1.2452,             7.7052e-05,             7.7052e-05,             7.7052e-05
                    236,                 1.0342,                0.64618,                 1.1265,                0.71142,                0.54358,                0.57569,                0.37578,                 1.1455,                0.87783,                 1.2402,             7.3108e-05,             7.3108e-05,             7.3108e-05
                    237,                 1.0305,                0.64435,                 1.1342,                 0.7313,                0.54074,                0.57455,                0.37442,                 1.1504,                0.88112,                  1.247,             6.9163e-05,             6.9163e-05,             6.9163e-05
                    238,                 1.0354,                 0.6441,                 1.1355,                0.74201,                 0.5311,                0.57527,                0.37543,                 1.1442,                0.87295,                 1.2458,             6.5219e-05,             6.5219e-05,             6.5219e-05
                    239,                 1.0329,                0.64574,                 1.1263,                0.73063,                0.53545,                0.57603,                0.37673,                 1.1459,                0.87929,                 1.2407,             6.1275e-05,             6.1275e-05,             6.1275e-05
                    240,                 1.0374,                0.65558,                 1.1297,                0.74147,                0.53614,                0.57716,                0.37655,                 1.1498,                0.87682,                  1.243,             5.7331e-05,             5.7331e-05,             5.7331e-05
                    241,                 1.0258,                0.64549,                 1.1384,                0.73802,                0.52893,                0.57611,                 0.3769,                 1.1468,                0.87537,                 1.2441,             5.3386e-05,             5.3386e-05,             5.3386e-05
                    242,                 1.0449,                0.65834,                 1.1574,                0.73092,                0.52916,                0.57226,                0.37435,                  1.154,                0.88011,                 1.2411,             4.9442e-05,             4.9442e-05,             4.9442e-05
                    243,                 1.0383,                0.64458,                 1.1434,                0.77169,                0.52017,                0.56778,                0.36999,                 1.1638,                0.89381,                 1.2395,             4.5498e-05,             4.5498e-05,             4.5498e-05
                    244,                 1.0339,                0.63953,                 1.1612,                0.75048,                0.52443,                0.56901,                0.37257,                 1.1516,                0.88588,                 1.2385,             4.1554e-05,             4.1554e-05,             4.1554e-05
                    245,                 1.0308,                0.63786,                  1.152,                0.73167,                 0.5295,                 0.5676,                0.37152,                 1.1547,                0.88685,                 1.2421,              3.761e-05,              3.761e-05,              3.761e-05
                    246,                 1.0255,                0.63331,                 1.1363,                0.74303,                0.52653,                0.56828,                0.37071,                 1.1581,                 0.8879,                 1.2439,             3.3665e-05,             3.3665e-05,             3.3665e-05
                    247,                 1.0113,                0.62871,                 1.1391,                0.74406,                 0.5305,                0.57013,                 0.3724,                 1.1551,                 0.8821,                 1.2401,             2.9721e-05,             2.9721e-05,             2.9721e-05
                    248,                 1.0229,                0.63861,                  1.161,                0.72531,                0.53476,                0.56891,                0.37222,                 1.1543,                0.88458,                 1.2406,             2.5777e-05,             2.5777e-05,             2.5777e-05
                    249,                 1.0134,                0.63102,                 1.1246,                0.71842,                 0.5362,                0.56973,                0.37178,                 1.1597,                0.88579,                 1.2398,             2.1833e-05,             2.1833e-05,             2.1833e-05
                    250,                 1.0136,                0.63255,                 1.1541,                0.71435,                0.53761,                0.56966,                0.37329,                 1.1522,                0.88512,                 1.2373,             1.7888e-05,             1.7888e-05,             1.7888e-05
                    251,                 1.0182,                0.63311,                  1.147,                0.71199,                0.53842,                0.56836,                0.37153,                 1.1566,                0.88541,                 1.2381,             1.3944e-05,             1.3944e-05,             1.3944e-05
